name,api_url,pkdx_id,weight,height,exp,ntypes,egg_group_1,egg_group_2,type_1,type_2,url_image_api,id,pokemon,hp,attack,defense,special_attack,special_defense,speed,total,average,url_icon_bp,url_detail_bp,url_image_bp,color_t1,color_t2,color_tp
mienshao,api/v1/pokemon/620/,620,355,14,179,1,Ground,Human-like,fighting,NA,http://pokeapi.co/media/img/620.png,620,Mienshao,65,125,60,95,60,105,510,85,http://cdn.bulbagarden.net/upload/e/e4/620MS.png,http://bulbapedia.bulbagarden.net/wiki/Mienshao_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/20/620Mienshao.png/250px-620Mienshao.png,#C03028,#C03028,#CE5E57
druddigon,api/v1/pokemon/621/,621,1390,16,170,1,Monster,Dragon,dragon,NA,http://pokeapi.co/media/img/621.png,621,Druddigon,77,120,90,60,90,48,485,80.83,http://cdn.bulbagarden.net/upload/5/53/621MS.png,http://bulbapedia.bulbagarden.net/wiki/Druddigon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ad/621Druddigon.png/250px-621Druddigon.png,#7038F8,#7038F8,#8F64F9
golett,api/v1/pokemon/622/,622,920,10,61,2,Mineral,NA,ground,ghost,http://pokeapi.co/media/img/622.png,622,Golett,59,74,50,35,50,35,303,50.5,http://cdn.bulbagarden.net/upload/3/3b/622MS.png,http://bulbapedia.bulbagarden.net/wiki/Golett_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ac/622Golett.png/250px-622Golett.png,#E0C068,#705898,#C7A872
golurk,api/v1/pokemon/623/,623,3300,28,169,2,Mineral,NA,ground,ghost,http://pokeapi.co/media/img/623.png,623,Golurk,89,124,80,55,80,55,483,80.5,http://cdn.bulbagarden.net/upload/8/85/623MS.png,http://bulbapedia.bulbagarden.net/wiki/Golurk_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/68/623Golurk.png/250px-623Golurk.png,#E0C068,#705898,#C7A872
pawniard,api/v1/pokemon/624/,624,102,5,68,2,Human-like,NA,steel,dark,http://pokeapi.co/media/img/624.png,624,Pawniard,45,85,70,40,40,60,340,56.67,http://cdn.bulbagarden.net/upload/5/59/624MS.png,http://bulbapedia.bulbagarden.net/wiki/Pawniard_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/9/9c/624Pawniard.png/250px-624Pawniard.png,#B8B8D0,#705848,#A8A2B1
bisharp,api/v1/pokemon/625/,625,700,16,172,2,Human-like,NA,steel,dark,http://pokeapi.co/media/img/625.png,625,Bisharp,65,125,100,60,70,70,490,81.67,http://cdn.bulbagarden.net/upload/3/3e/625MS.png,http://bulbapedia.bulbagarden.net/wiki/Bisharp_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/74/625Bisharp.png/250px-625Bisharp.png,#B8B8D0,#705848,#A8A2B1
bouffalant,api/v1/pokemon/626/,626,946,16,172,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/626.png,626,Bouffalant,95,110,95,40,95,55,490,81.67,http://cdn.bulbagarden.net/upload/0/01/626MS.png,http://bulbapedia.bulbagarden.net/wiki/Bouffalant_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a4/626Bouffalant.png/250px-626Bouffalant.png,#A8A878,#A8A878,#BBBB96
rufflet,api/v1/pokemon/627/,627,105,5,70,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/627.png,627,Rufflet,70,83,50,37,50,60,350,58.33,http://cdn.bulbagarden.net/upload/e/e5/627MS.png,http://bulbapedia.bulbagarden.net/wiki/Rufflet_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bb/627Rufflet.png/250px-627Rufflet.png,#A8A878,#A890F0,#A8A292
braviary,api/v1/pokemon/628/,628,410,15,179,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/628.png,628,Braviary,100,123,75,57,75,80,510,85,http://cdn.bulbagarden.net/upload/5/54/628MS.png,http://bulbapedia.bulbagarden.net/wiki/Braviary_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/cf/628Braviary.png/250px-628Braviary.png,#A8A878,#A890F0,#A8A292
vullaby,api/v1/pokemon/629/,629,90,5,74,2,Flying,NA,flying,dark,http://pokeapi.co/media/img/629.png,629,Vullaby,70,55,75,45,65,60,370,61.67,http://cdn.bulbagarden.net/upload/2/2f/629MS.png,http://bulbapedia.bulbagarden.net/wiki/Vullaby_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f2/629Vullaby.png/250px-629Vullaby.png,#A890F0,#705848,#9B83CA
mandibuzz,api/v1/pokemon/630/,630,395,12,179,2,Flying,NA,flying,dark,http://pokeapi.co/media/img/630.png,630,Mandibuzz,110,65,105,55,95,80,510,85,http://cdn.bulbagarden.net/upload/f/f7/630MS.png,http://bulbapedia.bulbagarden.net/wiki/Mandibuzz_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/00/630Mandibuzz.png/250px-630Mandibuzz.png,#A890F0,#705848,#9B83CA
heatmor,api/v1/pokemon/631/,631,580,14,169,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/631.png,631,Heatmor,85,97,66,105,66,65,484,80.67,http://cdn.bulbagarden.net/upload/e/e2/631MS.png,http://bulbapedia.bulbagarden.net/wiki/Heatmor_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b0/631Heatmor.png/250px-631Heatmor.png,#F08030,#F08030,#F39C5E
durant,api/v1/pokemon/632/,632,330,3,169,2,Bug,NA,bug,steel,http://pokeapi.co/media/img/632.png,632,Durant,58,109,112,48,48,109,484,80.67,http://cdn.bulbagarden.net/upload/a/a4/632MS.png,http://bulbapedia.bulbagarden.net/wiki/Durant_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/1a/632Durant.png/250px-632Durant.png,#A8B820,#B8B8D0,#ABB847
deino,api/v1/pokemon/633/,633,173,8,60,2,Dragon,NA,dragon,dark,http://pokeapi.co/media/img/633.png,633,Deino,52,65,50,45,50,38,300,50,http://cdn.bulbagarden.net/upload/3/39/633MS.png,http://bulbapedia.bulbagarden.net/wiki/Deino_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f7/633Deino.png/250px-633Deino.png,#7038F8,#705848,#703FD0
zweilous,api/v1/pokemon/634/,634,500,14,147,2,Dragon,NA,dragon,dark,http://pokeapi.co/media/img/634.png,634,Zweilous,72,85,70,65,70,58,420,70,http://cdn.bulbagarden.net/upload/6/69/634MS.png,http://bulbapedia.bulbagarden.net/wiki/Zweilous_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a6/634Zweilous.png/250px-634Zweilous.png,#7038F8,#705848,#703FD0
hydreigon,api/v1/pokemon/635/,635,1600,18,270,2,Dragon,NA,dragon,dark,http://pokeapi.co/media/img/635.png,635,Hydreigon,92,105,90,125,90,98,600,100,http://cdn.bulbagarden.net/upload/8/83/635MS.png,http://bulbapedia.bulbagarden.net/wiki/Hydreigon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/3e/635Hydreigon.png/250px-635Hydreigon.png,#7038F8,#705848,#703FD0
larvesta,api/v1/pokemon/636/,636,288,11,72,2,Bug,NA,bug,fire,http://pokeapi.co/media/img/636.png,636,Larvesta,55,85,55,50,55,60,360,60,http://cdn.bulbagarden.net/upload/0/09/636MS.png,http://bulbapedia.bulbagarden.net/wiki/Larvesta_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/f4/636Larvesta.png/250px-636Larvesta.png,#A8B820,#F08030,#B8AB23
volcarona,api/v1/pokemon/637/,637,460,16,248,2,Bug,NA,bug,fire,http://pokeapi.co/media/img/637.png,637,Volcarona,85,60,65,135,105,100,550,91.67,http://cdn.bulbagarden.net/upload/7/78/637MS.png,http://bulbapedia.bulbagarden.net/wiki/Volcarona_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/6b/637Volcarona.png/250px-637Volcarona.png,#A8B820,#F08030,#B8AB23
cobalion,api/v1/pokemon/638/,638,2500,21,261,2,Undiscovered,NA,fighting,steel,http://pokeapi.co/media/img/638.png,638,Cobalion,91,90,129,90,72,108,580,96.67,http://cdn.bulbagarden.net/upload/3/36/638MS.png,http://bulbapedia.bulbagarden.net/wiki/Cobalion_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/65/638Cobalion.png/250px-638Cobalion.png,#C03028,#B8B8D0,#BE4E4D
terrakion,api/v1/pokemon/639/,639,2600,19,261,2,Undiscovered,NA,fighting,rock,http://pokeapi.co/media/img/639.png,639,Terrakion,91,129,90,72,90,108,580,96.67,http://cdn.bulbagarden.net/upload/5/5d/639MS.png,http://bulbapedia.bulbagarden.net/wiki/Terrakion_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ad/639Terrakion.png/250px-639Terrakion.png,#C03028,#B8A038,#BE482B
virizion,api/v1/pokemon/640/,640,2000,20,261,2,Undiscovered,NA,fighting,grass,http://pokeapi.co/media/img/640.png,640,Virizion,91,90,72,90,129,108,580,96.67,http://cdn.bulbagarden.net/upload/6/60/640MS.png,http://bulbapedia.bulbagarden.net/wiki/Virizion_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/79/640Virizion.png/250px-640Virizion.png,#C03028,#78C850,#B05130
tornadus-incarnate,api/v1/pokemon/641/,641,630,15,261,1,Undiscovered,NA,flying,NA,http://pokeapi.co/media/img/641.png,641,Tornadus (Incarnate Forme),79,115,70,125,80,111,580,96.67,http://cdn.bulbagarden.net/upload/1/13/641MS.png,http://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/08/641Tornadus.png/250px-641Tornadus.png,#A890F0,#A890F0,#BBA8F3
thundurus-incarnate,api/v1/pokemon/642/,642,610,15,261,2,Undiscovered,NA,flying,electric,http://pokeapi.co/media/img/642.png,642,Thundurus (Incarnate Forme),79,115,70,125,80,111,580,96.67,http://cdn.bulbagarden.net/upload/b/b4/642MS.png,http://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b8/642Thundurus.png/250px-642Thundurus.png,#A890F0,#F8D030,#B99EC5
reshiram,api/v1/pokemon/643/,643,3300,32,306,2,Undiscovered,NA,fire,dragon,http://pokeapi.co/media/img/643.png,643,Reshiram,100,120,100,150,120,90,680,113.33,http://cdn.bulbagarden.net/upload/0/03/643MS.png,http://bulbapedia.bulbagarden.net/wiki/Reshiram_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/8d/643Reshiram.png/250px-643Reshiram.png,#F08030,#7038F8,#D3705C
zekrom,api/v1/pokemon/644/,644,3450,29,306,2,Undiscovered,NA,electric,dragon,http://pokeapi.co/media/img/644.png,644,Zekrom,100,150,120,120,100,90,680,113.33,http://cdn.bulbagarden.net/upload/b/b2/644MS.png,http://bulbapedia.bulbagarden.net/wiki/Zekrom_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/8/81/644Zekrom.png/250px-644Zekrom.png,#F8D030,#7038F8,#D9AE5C
landorus-incarnate,api/v1/pokemon/645/,645,680,15,270,2,Undiscovered,NA,flying,ground,http://pokeapi.co/media/img/645.png,645,Landorus (Incarnate Forme),89,125,90,115,80,101,600,100,http://cdn.bulbagarden.net/upload/a/a4/645MS.png,http://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bb/645Landorus.png/250px-645Landorus.png,#A890F0,#E0C068,#B49AD1
kyurem,api/v1/pokemon/646/,646,3250,30,297,2,Undiscovered,NA,ice,dragon,http://pokeapi.co/media/img/646.png,646,Kyurem (Normal Kyurem),125,130,90,130,90,95,660,110,http://cdn.bulbagarden.net/upload/1/12/646MS.png,http://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/c3/646Kyurem.png/250px-646Kyurem.png,#98D8D8,#7038F8,#8FB4DF
keldeo-ordinary,api/v1/pokemon/647/,647,485,14,261,2,Undiscovered,NA,fighting,water,http://pokeapi.co/media/img/647.png,647,Keldeo,91,72,90,129,90,108,580,96.67,http://cdn.bulbagarden.net/upload/7/78/647MS.png,http://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/50/647Keldeo.png/250px-647Keldeo.png,#C03028,#6890F0,#AC4554
meloetta-aria,api/v1/pokemon/648/,648,65,6,270,2,Undiscovered,NA,normal,psychic,http://pokeapi.co/media/img/648.png,648,Meloetta (Aria Forme),100,77,77,128,128,90,600,100,http://cdn.bulbagarden.net/upload/1/1f/648MS.png,http://bulbapedia.bulbagarden.net/wiki/Meloetta_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a3/648Meloetta.png/250px-648Meloetta.png,#A8A878,#F85888,#B9967B
genesect,api/v1/pokemon/649/,649,825,15,270,2,Undiscovered,NA,bug,steel,http://pokeapi.co/media/img/649.png,649,Genesect,71,120,95,120,95,99,600,100,http://cdn.bulbagarden.net/upload/1/17/649MS.png,http://bulbapedia.bulbagarden.net/wiki/Genesect_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/46/649Genesect.png/250px-649Genesect.png,#A8B820,#B8B8D0,#ABB847
chespin,api/v1/pokemon/650/,650,0,0,0,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/650.png,650,Chespin,56,61,65,48,45,38,313,52.17,http://cdn.bulbagarden.net/upload/6/67/650MS.png,http://bulbapedia.bulbagarden.net/wiki/Chespin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/ca/650Chespin.png/250px-650Chespin.png,#78C850,#78C850,#96D476
quilladin,api/v1/pokemon/651/,651,0,0,0,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/651.png,651,Quilladin,61,78,95,56,58,57,405,67.5,http://cdn.bulbagarden.net/upload/b/bf/651MS.png,http://bulbapedia.bulbagarden.net/wiki/Quilladin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/71/651Quilladin.png/250px-651Quilladin.png,#78C850,#78C850,#96D476
chesnaught,api/v1/pokemon/652/,652,0,0,0,2,Ground,NA,fighting,grass,http://pokeapi.co/media/img/652.png,652,Chesnaught,88,107,122,74,75,64,530,88.33,http://cdn.bulbagarden.net/upload/1/1c/652MS.png,http://bulbapedia.bulbagarden.net/wiki/Chesnaught_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/18/652Chesnaught.png/250px-652Chesnaught.png,#C03028,#78C850,#B05130
fennekin,api/v1/pokemon/653/,653,0,0,0,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/653.png,653,Fennekin,40,45,40,62,60,60,307,51.17,http://cdn.bulbagarden.net/upload/f/f9/653MS.png,http://bulbapedia.bulbagarden.net/wiki/Fennekin_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/3d/653Fennekin.png/250px-653Fennekin.png,#F08030,#F08030,#F39C5E
braixen,api/v1/pokemon/654/,654,0,0,0,1,Ground,NA,fire,NA,http://pokeapi.co/media/img/654.png,654,Braixen,59,59,58,90,70,73,409,68.17,http://cdn.bulbagarden.net/upload/6/62/654MS.png,http://bulbapedia.bulbagarden.net/wiki/Braixen_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/09/654Braixen.png/250px-654Braixen.png,#F08030,#F08030,#F39C5E
delphox,api/v1/pokemon/655/,655,0,0,0,2,Ground,NA,fire,psychic,http://pokeapi.co/media/img/655.png,655,Delphox,75,69,72,114,100,104,534,89,http://cdn.bulbagarden.net/upload/f/f8/655MS.png,http://bulbapedia.bulbagarden.net/wiki/Delphox_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/2/21/655Delphox.png/250px-655Delphox.png,#F08030,#F85888,#F17743
froakie,api/v1/pokemon/656/,656,0,0,0,1,Water1,NA,water,NA,http://pokeapi.co/media/img/656.png,656,Froakie,41,56,40,62,44,71,314,52.33,http://cdn.bulbagarden.net/upload/d/d4/656MS.png,http://bulbapedia.bulbagarden.net/wiki/Froakie_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/18/656Froakie.png/250px-656Froakie.png,#6890F0,#6890F0,#89A8F3
frogadier,api/v1/pokemon/657/,657,0,0,0,1,Water1,NA,water,NA,http://pokeapi.co/media/img/657.png,657,Frogadier,54,63,52,83,56,97,405,67.5,http://cdn.bulbagarden.net/upload/1/15/657MS.png,http://bulbapedia.bulbagarden.net/wiki/Frogadier_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/f/fc/657Frogadier.png/250px-657Frogadier.png,#6890F0,#6890F0,#89A8F3
greninja,api/v1/pokemon/658/,658,0,0,0,2,Water1,NA,water,dark,http://pokeapi.co/media/img/658.png,658,Greninja,72,95,67,103,71,122,530,88.33,http://cdn.bulbagarden.net/upload/8/87/658MS.png,http://bulbapedia.bulbagarden.net/wiki/Greninja_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/6/67/658Greninja.png/250px-658Greninja.png,#6890F0,#705848,#6983CA
bunnelby,api/v1/pokemon/659/,659,0,0,0,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/659.png,659,Bunnelby,38,36,38,32,36,57,237,39.5,http://cdn.bulbagarden.net/upload/e/e2/659MS.png,http://bulbapedia.bulbagarden.net/wiki/Bunnelby_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/70/659Bunnelby.png/250px-659Bunnelby.png,#A8A878,#A8A878,#BBBB96
diggersby,api/v1/pokemon/660/,660,0,0,0,2,Ground,NA,normal,ground,http://pokeapi.co/media/img/660.png,660,Diggersby,85,56,77,50,77,78,423,70.5,http://cdn.bulbagarden.net/upload/0/05/660MS.png,http://bulbapedia.bulbagarden.net/wiki/Diggersby_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/34/660Diggersby.png/250px-660Diggersby.png,#A8A878,#E0C068,#B4AD74
fletchling,api/v1/pokemon/661/,661,0,0,0,2,Flying,NA,normal,flying,http://pokeapi.co/media/img/661.png,661,Fletchling,45,50,43,40,38,62,278,46.33,http://cdn.bulbagarden.net/upload/9/9c/661MS.png,http://bulbapedia.bulbagarden.net/wiki/Fletchling_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/7e/661Fletchling.png/250px-661Fletchling.png,#A8A878,#A890F0,#A8A292
fletchinder,api/v1/pokemon/662/,662,0,0,0,2,Flying,NA,flying,fire,http://pokeapi.co/media/img/662.png,662,Fletchinder,62,73,55,56,52,84,382,63.67,http://cdn.bulbagarden.net/upload/5/56/662MS.png,http://bulbapedia.bulbagarden.net/wiki/Fletchinder_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/c/ce/662Fletchinder.png/250px-662Fletchinder.png,#A890F0,#F08030,#B88CC5
talonflame,api/v1/pokemon/663/,663,0,0,0,2,Flying,NA,flying,fire,http://pokeapi.co/media/img/663.png,663,Talonflame,78,81,71,74,69,126,499,83.17,http://cdn.bulbagarden.net/upload/8/81/663MS.png,http://bulbapedia.bulbagarden.net/wiki/Talonflame_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ae/663Talonflame.png/250px-663Talonflame.png,#A890F0,#F08030,#B88CC5
scatterbug,api/v1/pokemon/664/,664,0,0,0,1,Bug,NA,bug,NA,http://pokeapi.co/media/img/664.png,664,Scatterbug,38,35,40,27,25,35,200,33.33,http://cdn.bulbagarden.net/upload/e/e0/664MS.png,http://bulbapedia.bulbagarden.net/wiki/Scatterbug_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/d/d3/664Scatterbug.png/250px-664Scatterbug.png,#A8B820,#A8B820,#BBC751
spewpa,api/v1/pokemon/665/,665,0,0,0,1,Bug,NA,bug,NA,http://pokeapi.co/media/img/665.png,665,Spewpa,45,22,60,27,30,29,213,35.5,http://cdn.bulbagarden.net/upload/8/8e/665MS.png,http://bulbapedia.bulbagarden.net/wiki/Spewpa_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/b7/665Spewpa.png/250px-665Spewpa.png,#A8B820,#A8B820,#BBC751
vivillon,api/v1/pokemon/666/,666,0,0,0,2,Bug,NA,flying,bug,http://pokeapi.co/media/img/666.png,666,Vivillon,80,52,50,90,50,89,411,68.5,http://cdn.bulbagarden.net/upload/c/c5/666MS.png,http://bulbapedia.bulbagarden.net/wiki/Vivillon_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/4c/666Vivillon.png/250px-666Vivillon.png,#A890F0,#A8B820,#A898C1
litleo,api/v1/pokemon/667/,667,0,0,0,2,Ground,NA,normal,fire,http://pokeapi.co/media/img/667.png,667,Litleo,62,50,58,73,54,72,369,61.5,http://cdn.bulbagarden.net/upload/8/80/667MS.png,http://bulbapedia.bulbagarden.net/wiki/Litleo_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/1f/667Litleo.png/250px-667Litleo.png,#A8A878,#F08030,#B89F68
pyroar,api/v1/pokemon/668/,668,0,0,0,2,Ground,NA,normal,fire,http://pokeapi.co/media/img/668.png,668,Pyroar,86,68,72,109,66,106,507,84.5,http://cdn.bulbagarden.net/upload/0/0c/668MS.png,http://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/7/70/668Pyroar.png/250px-668Pyroar.png,#A8A878,#F08030,#B89F68
flabebe,api/v1/pokemon/669/,669,0,0,0,1,Fairy,NA,fairy,NA,http://pokeapi.co/media/img/669.png,669,Flab̩b̩,44,38,39,61,79,42,303,50.5,http://cdn.bulbagarden.net/upload/3/38/669MS.png,http://bulbapedia.bulbagarden.net/wiki/Flab%C3%A9b%C3%A9_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/52/669Flab%C3%A9b%C3%A9.png/250px-669Flab%C3%A9b%C3%A9.png,#EE99AC,#EE99AC,#F1AFBE
floette,api/v1/pokemon/670/,670,0,0,0,1,Fairy,NA,fairy,NA,http://pokeapi.co/media/img/670.png,670,Floette,54,45,47,75,98,52,371,61.83,http://cdn.bulbagarden.net/upload/0/04/670MS.png,http://bulbapedia.bulbagarden.net/wiki/Floette_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/17/670Floette.png/250px-670Floette.png,#EE99AC,#EE99AC,#F1AFBE
florges,api/v1/pokemon/671/,671,0,0,0,1,Fairy,NA,fairy,NA,http://pokeapi.co/media/img/671.png,671,Florges,78,65,68,112,154,75,552,92,http://cdn.bulbagarden.net/upload/e/ea/671MS.png,http://bulbapedia.bulbagarden.net/wiki/Florges_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/37/671Florges.png/250px-671Florges.png,#EE99AC,#EE99AC,#F1AFBE
skiddo,api/v1/pokemon/672/,672,0,0,0,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/672.png,672,Skiddo,66,65,48,62,57,52,350,58.33,http://cdn.bulbagarden.net/upload/0/04/672MS.png,http://bulbapedia.bulbagarden.net/wiki/Skiddo_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/5/5d/672Skiddo.png/250px-672Skiddo.png,#78C850,#78C850,#96D476
gogoat,api/v1/pokemon/673/,673,0,0,0,1,Ground,NA,grass,NA,http://pokeapi.co/media/img/673.png,673,Gogoat,123,100,62,97,81,68,531,88.5,http://cdn.bulbagarden.net/upload/7/71/673MS.png,http://bulbapedia.bulbagarden.net/wiki/Gogoat_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/b/bc/673Gogoat.png/250px-673Gogoat.png,#78C850,#78C850,#96D476
pancham,api/v1/pokemon/674/,674,0,0,0,1,Ground,Human-like,fighting,NA,http://pokeapi.co/media/img/674.png,674,Pancham,67,82,62,46,48,43,348,58,http://cdn.bulbagarden.net/upload/f/f8/674MS.png,http://bulbapedia.bulbagarden.net/wiki/Pancham_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/1/1c/674Pancham.png/250px-674Pancham.png,#C03028,#C03028,#CE5E57
pangoro,api/v1/pokemon/675/,675,0,0,0,2,Ground,Human-like,fighting,dark,http://pokeapi.co/media/img/675.png,675,Pangoro,95,124,78,69,71,58,495,82.5,http://cdn.bulbagarden.net/upload/3/39/675MS.png,http://bulbapedia.bulbagarden.net/wiki/Pangoro_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/08/675Pangoro.png/250px-675Pangoro.png,#C03028,#705848,#AE382F
furfrou,api/v1/pokemon/676/,676,0,0,0,1,Ground,NA,normal,NA,http://pokeapi.co/media/img/676.png,676,Furfrou,75,80,60,65,90,102,472,78.67,http://cdn.bulbagarden.net/upload/c/c4/676MS.png,http://bulbapedia.bulbagarden.net/wiki/Furfrou_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/4/49/676Furfrou.png/250px-676Furfrou.png,#A8A878,#A8A878,#BBBB96
espurr,api/v1/pokemon/677/,677,0,0,0,1,Ground,NA,psychic,NA,http://pokeapi.co/media/img/677.png,677,Espurr,62,48,54,63,60,68,355,59.17,http://cdn.bulbagarden.net/upload/2/21/677MS.png,http://bulbapedia.bulbagarden.net/wiki/Espurr_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/0/09/677Espurr.png/250px-677Espurr.png,#F85888,#F85888,#F97DA2
meowstic-male,api/v1/pokemon/678/,678,0,0,0,1,Ground,NA,psychic,NA,http://pokeapi.co/media/img/678.png,678,Meowstic,74,48,76,83,81,104,466,77.67,http://cdn.bulbagarden.net/upload/7/70/678MS.png,http://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/a6/678Meowstic.png/250px-678Meowstic.png,#F85888,#F85888,#F97DA2
honedge,api/v1/pokemon/679/,679,0,0,0,2,Mineral,NA,ghost,steel,http://pokeapi.co/media/img/679.png,679,Honedge,45,80,100,35,37,28,325,54.17,http://cdn.bulbagarden.net/upload/0/04/679MS.png,http://bulbapedia.bulbagarden.net/wiki/Honedge_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/3/35/679Honedge.png/250px-679Honedge.png,#705898,#B8B8D0,#806DA4
doublade,api/v1/pokemon/680/,680,0,0,0,2,Mineral,NA,ghost,steel,http://pokeapi.co/media/img/680.png,680,Doublade,59,110,150,45,49,35,448,74.67,http://cdn.bulbagarden.net/upload/a/a0/680MS.png,http://bulbapedia.bulbagarden.net/wiki/Doublade_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/e/ef/680Doublade.png/250px-680Doublade.png,#705898,#B8B8D0,#806DA4
aegislash,api/v1/pokemon/681/,681,0,0,0,2,Mineral,NA,ghost,steel,http://pokeapi.co/media/img/681.png,681,Aegislash (Shield Forme),60,50,150,50,150,60,520,86.67,http://cdn.bulbagarden.net/upload/3/37/681MS.png,http://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pok%C3%A9mon),http://cdn.bulbagarden.net/upload/thumb/a/ad/681Aegislash.png/250px-681Aegislash.png,#705898,#B8B8D0,#806DA4
